"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037403600","1329","173","Census Tract 4036, Los Angeles County, California"
"1400000US06037403702","2,000+","***","Census Tract 4037.02, Los Angeles County, California"
"1400000US06037403703","1962","446","Census Tract 4037.03, Los Angeles County, California"
"1400000US06037403721","1106","84","Census Tract 4037.21, Los Angeles County, California"
"1400000US06037403722","1140","33","Census Tract 4037.22, Los Angeles County, California"
"1400000US06037403801","1242","223","Census Tract 4038.01, Los Angeles County, California"
"1400000US06037403802","1339","131","Census Tract 4038.02, Los Angeles County, California"
"1400000US06037403901","1661","158","Census Tract 4039.01, Los Angeles County, California"
"1400000US06037403902","1252","164","Census Tract 4039.02, Los Angeles County, California"
"1400000US06037404000","1362","93","Census Tract 4040, Los Angeles County, California"
"1400000US06037404100","1322","124","Census Tract 4041, Los Angeles County, California"
"1400000US06037404201","1024","65","Census Tract 4042.01, Los Angeles County, California"
"1400000US06037404202","1135","113","Census Tract 4042.02, Los Angeles County, California"
"1400000US06037404301","1102","77","Census Tract 4043.01, Los Angeles County, California"
"1400000US06037404302","1199","173","Census Tract 4043.02, Los Angeles County, California"
"1400000US06037404401","1106","84","Census Tract 4044.01, Los Angeles County, California"
"1400000US06037404402","1384","99","Census Tract 4044.02, Los Angeles County, California"
"1400000US06037404501","1265","96","Census Tract 4045.01, Los Angeles County, California"
"1400000US06037404503","1405","128","Census Tract 4045.03, Los Angeles County, California"
"1400000US06037404504","1087","52","Census Tract 4045.04, Los Angeles County, California"
"1400000US06037404600","1097","48","Census Tract 4046, Los Angeles County, California"
"1400000US06037404701","1128","154","Census Tract 4047.01, Los Angeles County, California"
"1400000US06037404702","1329","94","Census Tract 4047.02, Los Angeles County, California"
"1400000US06037404703","1102","54","Census Tract 4047.03, Los Angeles County, California"
"1400000US06037404801","1083","100","Census Tract 4048.01, Los Angeles County, California"
"1400000US06037404802","1158","91","Census Tract 4048.02, Los Angeles County, California"
"1400000US06037404803","1016","369","Census Tract 4048.03, Los Angeles County, California"
"1400000US06037404901","1259","347","Census Tract 4049.01, Los Angeles County, California"
"1400000US06037404902","1732","1058","Census Tract 4049.02, Los Angeles County, California"
"1400000US06037404903","1167","497","Census Tract 4049.03, Los Angeles County, California"
"1400000US06037405001","1335","240","Census Tract 4050.01, Los Angeles County, California"
"1400000US06037405002","1302","162","Census Tract 4050.02, Los Angeles County, California"
"1400000US06037405101","1223","143","Census Tract 4051.01, Los Angeles County, California"
"1400000US06037405102","1048","130","Census Tract 4051.02, Los Angeles County, California"
"1400000US06037405201","1150","68","Census Tract 4052.01, Los Angeles County, California"
"1400000US06037405202","885","205","Census Tract 4052.02, Los Angeles County, California"
"1400000US06037405203","1228","201","Census Tract 4052.03, Los Angeles County, California"
"1400000US06037405301","1080","215","Census Tract 4053.01, Los Angeles County, California"
"1400000US06037405302","1267","317","Census Tract 4053.02, Los Angeles County, California"
"1400000US06037405400","1478","184","Census Tract 4054, Los Angeles County, California"
"1400000US06037405500","1010","969","Census Tract 4055, Los Angeles County, California"
"1400000US06037405600","942","147","Census Tract 4056, Los Angeles County, California"
"1400000US06037405701","1226","125","Census Tract 4057.01, Los Angeles County, California"
"1400000US06037405702","1107","169","Census Tract 4057.02, Los Angeles County, California"
"1400000US06037405800","1289","197","Census Tract 4058, Los Angeles County, California"
"1400000US06037405900","1488","359","Census Tract 4059, Los Angeles County, California"
"1400000US06037406000","1456","94","Census Tract 4060, Los Angeles County, California"
"1400000US06037406101","1059","97","Census Tract 4061.01, Los Angeles County, California"
"1400000US06037406102","1126","61","Census Tract 4061.02, Los Angeles County, California"
"1400000US06037406200","969","64","Census Tract 4062, Los Angeles County, California"
"1400000US06037406300","1481","121","Census Tract 4063, Los Angeles County, California"
"1400000US06037406402","2,000+","***","Census Tract 4064.02, Los Angeles County, California"
"1400000US06037406411","1921","465","Census Tract 4064.11, Los Angeles County, California"
"1400000US06037406412","957","401","Census Tract 4064.12, Los Angeles County, California"
"1400000US06037406500","1171","50","Census Tract 4065, Los Angeles County, California"
"1400000US06037406601","1491","306","Census Tract 4066.01, Los Angeles County, California"
"1400000US06037406602","1474","200","Census Tract 4066.02, Los Angeles County, California"
"1400000US06037406701","1267","91","Census Tract 4067.01, Los Angeles County, California"
"1400000US06037406702","1248","141","Census Tract 4067.02, Los Angeles County, California"
"1400000US06037406800","1408","234","Census Tract 4068, Los Angeles County, California"
"1400000US06037406901","1079","81","Census Tract 4069.01, Los Angeles County, California"
"1400000US06037406902","1514","2164","Census Tract 4069.02, Los Angeles County, California"
"1400000US06037407001","1137","31","Census Tract 4070.01, Los Angeles County, California"
"1400000US06037407002","1900","254","Census Tract 4070.02, Los Angeles County, California"
"1400000US06037407101","1118","85","Census Tract 4071.01, Los Angeles County, California"
"1400000US06037407102","1079","192","Census Tract 4071.02, Los Angeles County, California"
"1400000US06037407200","1103","445","Census Tract 4072, Los Angeles County, California"
"1400000US06037407301","1285","236","Census Tract 4073.01, Los Angeles County, California"
"1400000US06037407302","1873","310","Census Tract 4073.02, Los Angeles County, California"
"1400000US06037407400","972","1988","Census Tract 4074, Los Angeles County, California"
"1400000US06037407501","1303","133","Census Tract 4075.01, Los Angeles County, California"
"1400000US06037407502","1194","115","Census Tract 4075.02, Los Angeles County, California"
"1400000US06037407601","1000","117","Census Tract 4076.01, Los Angeles County, California"
"1400000US06037407602","987","145","Census Tract 4076.02, Los Angeles County, California"
"1400000US06037407701","1036","113","Census Tract 4077.01, Los Angeles County, California"
"1400000US06037407702","1142","97","Census Tract 4077.02, Los Angeles County, California"
"1400000US06037407801","1375","308","Census Tract 4078.01, Los Angeles County, California"
"1400000US06037407802","1765","250","Census Tract 4078.02, Los Angeles County, California"
"1400000US06037407900","1424","382","Census Tract 4079, Los Angeles County, California"
"1400000US06037408003","1615","234","Census Tract 4080.03, Los Angeles County, California"
"1400000US06037408004","1311","287","Census Tract 4080.04, Los Angeles County, California"
"1400000US06037408005","1750","1020","Census Tract 4080.05, Los Angeles County, California"
"1400000US06037408006","1305","80","Census Tract 4080.06, Los Angeles County, California"
"1400000US06037408133","1331","63","Census Tract 4081.33, Los Angeles County, California"
"1400000US06037408134","1385","211","Census Tract 4081.34, Los Angeles County, California"
"1400000US06037408135","1604","134","Census Tract 4081.35, Los Angeles County, California"
"1400000US06037408136","1435","91","Census Tract 4081.36, Los Angeles County, California"
"1400000US06037408137","1381","87","Census Tract 4081.37, Los Angeles County, California"
"1400000US06037408138","1088","334","Census Tract 4081.38, Los Angeles County, California"
"1400000US06037408139","1375","769","Census Tract 4081.39, Los Angeles County, California"
"1400000US06037408140","798","1331","Census Tract 4081.40, Los Angeles County, California"
"1400000US06037408141","1368","162","Census Tract 4081.41, Los Angeles County, California"
"1400000US06037408202","1245","670","Census Tract 4082.02, Los Angeles County, California"
"1400000US06037408211","1287","99","Census Tract 4082.11, Los Angeles County, California"
"1400000US06037408212","1516","594","Census Tract 4082.12, Los Angeles County, California"
"1400000US06037408301","1370","210","Census Tract 4083.01, Los Angeles County, California"
"1400000US06037408302","1594","357","Census Tract 4083.02, Los Angeles County, California"
"1400000US06037408303","1326","236","Census Tract 4083.03, Los Angeles County, California"
"1400000US06037408401","1009","102","Census Tract 4084.01, Los Angeles County, California"
"1400000US06037408402","903","110","Census Tract 4084.02, Los Angeles County, California"
"1400000US06037408501","1166","181","Census Tract 4085.01, Los Angeles County, California"
"1400000US06037408503","1654","348","Census Tract 4085.03, Los Angeles County, California"
"1400000US06037408504","1540","142","Census Tract 4085.04, Los Angeles County, California"
"1400000US06037408505","1954","334","Census Tract 4085.05, Los Angeles County, California"
"1400000US06037408623","1697","349","Census Tract 4086.23, Los Angeles County, California"
"1400000US06037408624","2,000+","***","Census Tract 4086.24, Los Angeles County, California"
"1400000US06037408625","1892","662","Census Tract 4086.25, Los Angeles County, California"
"1400000US06037408626","1428","76","Census Tract 4086.26, Los Angeles County, California"
"1400000US06037408627","1850","791","Census Tract 4086.27, Los Angeles County, California"
"1400000US06037408628","1164","236","Census Tract 4086.28, Los Angeles County, California"
"1400000US06037408629","1897","253","Census Tract 4086.29, Los Angeles County, California"
"1400000US06037408630","1298","275","Census Tract 4086.30, Los Angeles County, California"
"1400000US06037408631","1733","96","Census Tract 4086.31, Los Angeles County, California"
"1400000US06037408703","2,000+","***","Census Tract 4087.03, Los Angeles County, California"
"1400000US06037408704","1155","59","Census Tract 4087.04, Los Angeles County, California"
"1400000US06037408705","1381","419","Census Tract 4087.05, Los Angeles County, California"
"1400000US06037408706","1942","454","Census Tract 4087.06, Los Angeles County, California"
"1400000US06037408722","1648","605","Census Tract 4087.22, Los Angeles County, California"
"1400000US06037408723","1689","314","Census Tract 4087.23, Los Angeles County, California"
"1400000US06037408724","1173","79","Census Tract 4087.24, Los Angeles County, California"
"1400000US06037408800","910","64","Census Tract 4088, Los Angeles County, California"
"1400000US06037430002","1308","116","Census Tract 4300.02, Los Angeles County, California"
"1400000US06037430003","1594","488","Census Tract 4300.03, Los Angeles County, California"
"1400000US06037430101","961","92","Census Tract 4301.01, Los Angeles County, California"
"1400000US06037430102","1000","380","Census Tract 4301.02, Los Angeles County, California"
"1400000US06037430200","1857","498","Census Tract 4302, Los Angeles County, California"
"1400000US06037430301","1419","231","Census Tract 4303.01, Los Angeles County, California"
"1400000US06037430302","1178","99","Census Tract 4303.02, Los Angeles County, California"
"1400000US06037430400","2,000+","***","Census Tract 4304, Los Angeles County, California"
"1400000US06037430501","1349","170","Census Tract 4305.01, Los Angeles County, California"
"1400000US06037430502","1270","130","Census Tract 4305.02, Los Angeles County, California"
"1400000US06037430600","2,000+","***","Census Tract 4306, Los Angeles County, California"
"1400000US06037430701","1175","87","Census Tract 4307.01, Los Angeles County, California"
"1400000US06037430721","1525","162","Census Tract 4307.21, Los Angeles County, California"
"1400000US06037430723","1317","75","Census Tract 4307.23, Los Angeles County, California"
"1400000US06037430724","1357","49","Census Tract 4307.24, Los Angeles County, California"
"1400000US06037430801","1254","109","Census Tract 4308.01, Los Angeles County, California"
"1400000US06037430802","1465","272","Census Tract 4308.02, Los Angeles County, California"
"1400000US06037430803","1314","275","Census Tract 4308.03, Los Angeles County, California"
"1400000US06037430901","1290","73","Census Tract 4309.01, Los Angeles County, California"
"1400000US06037430902","1275","107","Census Tract 4309.02, Los Angeles County, California"
"1400000US06037431001","1215","79","Census Tract 4310.01, Los Angeles County, California"
"1400000US06037431002","1079","87","Census Tract 4310.02, Los Angeles County, California"
"1400000US06037431100","1075","157","Census Tract 4311, Los Angeles County, California"
"1400000US06037431200","1203","313","Census Tract 4312, Los Angeles County, California"
"1400000US06037431300","1720","102","Census Tract 4313, Los Angeles County, California"
"1400000US06037431400","1522","537","Census Tract 4314, Los Angeles County, California"
"1400000US06037431501","1310","287","Census Tract 4315.01, Los Angeles County, California"
"1400000US06037431502","1219","454","Census Tract 4315.02, Los Angeles County, California"
"1400000US06037431600","783","126","Census Tract 4316, Los Angeles County, California"
"1400000US06037431700","1116","80","Census Tract 4317, Los Angeles County, California"
"1400000US06037431800","1584","158","Census Tract 4318, Los Angeles County, California"
"1400000US06037431900","1046","115","Census Tract 4319, Los Angeles County, California"
"1400000US06037432000","1323","138","Census Tract 4320, Los Angeles County, California"
"1400000US06037432101","1426","313","Census Tract 4321.01, Los Angeles County, California"
"1400000US06037432102","1482","288","Census Tract 4321.02, Los Angeles County, California"
"1400000US06037432201","1216","131","Census Tract 4322.01, Los Angeles County, California"
"1400000US06037432202","1133","95","Census Tract 4322.02, Los Angeles County, California"
"1400000US06037432300","1248","209","Census Tract 4323, Los Angeles County, California"
"1400000US06037432401","1155","42","Census Tract 4324.01, Los Angeles County, California"
"1400000US06037432402","1049","50","Census Tract 4324.02, Los Angeles County, California"
"1400000US06037432500","1106","126","Census Tract 4325, Los Angeles County, California"
"1400000US06037432601","1056","75","Census Tract 4326.01, Los Angeles County, California"
"1400000US06037432602","1267","129","Census Tract 4326.02, Los Angeles County, California"
"1400000US06037432700","977","154","Census Tract 4327, Los Angeles County, California"
"1400000US06037432801","796","118","Census Tract 4328.01, Los Angeles County, California"
"1400000US06037432802","1015","43","Census Tract 4328.02, Los Angeles County, California"
"1400000US06037432901","1133","88","Census Tract 4329.01, Los Angeles County, California"
"1400000US06037432902","895","192","Census Tract 4329.02, Los Angeles County, California"
"1400000US06037433101","754","421","Census Tract 4331.01, Los Angeles County, California"
"1400000US06037433102","968","42","Census Tract 4331.02, Los Angeles County, California"
"1400000US06037433200","924","93","Census Tract 4332, Los Angeles County, California"
"1400000US06037433302","901","86","Census Tract 4333.02, Los Angeles County, California"
"1400000US06037433304","946","148","Census Tract 4333.04, Los Angeles County, California"
"1400000US06037433305","1103","44","Census Tract 4333.05, Los Angeles County, California"
"1400000US06037433306","1215","94","Census Tract 4333.06, Los Angeles County, California"
"1400000US06037433307","1132","216","Census Tract 4333.07, Los Angeles County, California"
"1400000US06037433401","1138","61","Census Tract 4334.01, Los Angeles County, California"
"1400000US06037433402","973","111","Census Tract 4334.02, Los Angeles County, California"
"1400000US06037433403","952","54","Census Tract 4334.03, Los Angeles County, California"
"1400000US06037433501","757","55","Census Tract 4335.01, Los Angeles County, California"
"1400000US06037433503","1170","238","Census Tract 4335.03, Los Angeles County, California"
"1400000US06037433504","1021","77","Census Tract 4335.04, Los Angeles County, California"
"1400000US06037433601","1152","122","Census Tract 4336.01, Los Angeles County, California"
"1400000US06037433602","908","83","Census Tract 4336.02, Los Angeles County, California"
"1400000US06037433700","1114","460","Census Tract 4337, Los Angeles County, California"
"1400000US06037433801","994","65","Census Tract 4338.01, Los Angeles County, California"
"1400000US06037433802","1235","607","Census Tract 4338.02, Los Angeles County, California"
"1400000US06037433901","971","52","Census Tract 4339.01, Los Angeles County, California"
"1400000US06037433902","1028","145","Census Tract 4339.02, Los Angeles County, California"
"1400000US06037434001","1121","185","Census Tract 4340.01, Los Angeles County, California"
"1400000US06037434003","1139","163","Census Tract 4340.03, Los Angeles County, California"
"1400000US06037434004","925","242","Census Tract 4340.04, Los Angeles County, California"
"1400000US06037460000","2,000+","***","Census Tract 4600, Los Angeles County, California"
"1400000US06037460100","1164","41","Census Tract 4601, Los Angeles County, California"
"1400000US06037460200","1368","273","Census Tract 4602, Los Angeles County, California"
"1400000US06037460301","1688","596","Census Tract 4603.01, Los Angeles County, California"
"1400000US06037460302","1557","296","Census Tract 4603.02, Los Angeles County, California"
"1400000US06037460401","1417","578","Census Tract 4604.01, Los Angeles County, California"
"1400000US06037460501","2,000+","***","Census Tract 4605.01, Los Angeles County, California"
"1400000US06037460502","1861","264","Census Tract 4605.02, Los Angeles County, California"
"1400000US06037460600","1500","950","Census Tract 4606, Los Angeles County, California"
"1400000US06037460700","2,000+","***","Census Tract 4607, Los Angeles County, California"
"1400000US06037460800","2,000+","***","Census Tract 4608, Los Angeles County, California"
"1400000US06037460900","1171","131","Census Tract 4609, Los Angeles County, California"
"1400000US06037461000","1237","106","Census Tract 4610, Los Angeles County, California"
"1400000US06037461100","1137","61","Census Tract 4611, Los Angeles County, California"
"1400000US06037461200","1493","1087","Census Tract 4612, Los Angeles County, California"
"1400000US06037461300","1169","84","Census Tract 4613, Los Angeles County, California"
"1400000US06037461400","1250","107","Census Tract 4614, Los Angeles County, California"
"1400000US06037461501","1027","107","Census Tract 4615.01, Los Angeles County, California"
"1400000US06037461502","1130","121","Census Tract 4615.02, Los Angeles County, California"
"1400000US06037461600","723","266","Census Tract 4616, Los Angeles County, California"
"1400000US06037461700","-","**","Census Tract 4617, Los Angeles County, California"
"1400000US06037461901","1152","97","Census Tract 4619.01, Los Angeles County, California"
"1400000US06037461902","1345","375","Census Tract 4619.02, Los Angeles County, California"
"1400000US06037462001","1080","106","Census Tract 4620.01, Los Angeles County, California"
"1400000US06037462002","857","47","Census Tract 4620.02, Los Angeles County, California"
"1400000US06037462100","993","81","Census Tract 4621, Los Angeles County, California"
"1400000US06037462201","976","66","Census Tract 4622.01, Los Angeles County, California"
"1400000US06037462202","1762","192","Census Tract 4622.02, Los Angeles County, California"
"1400000US06037462301","1216","127","Census Tract 4623.01, Los Angeles County, California"
"1400000US06037462302","1397","303","Census Tract 4623.02, Los Angeles County, California"
"1400000US06037462400","1123","104","Census Tract 4624, Los Angeles County, California"
"1400000US06037462500","1283","106","Census Tract 4625, Los Angeles County, California"
"1400000US06037462600","1547","243","Census Tract 4626, Los Angeles County, California"
"1400000US06037462700","1116","68","Census Tract 4627, Los Angeles County, California"
"1400000US06037462800","1253","145","Census Tract 4628, Los Angeles County, California"
"1400000US06037462900","1260","622","Census Tract 4629, Los Angeles County, California"
"1400000US06037463000","1735","265","Census Tract 4630, Los Angeles County, California"
"1400000US06037463101","1127","123","Census Tract 4631.01, Los Angeles County, California"
"1400000US06037463102","1357","418","Census Tract 4631.02, Los Angeles County, California"
"1400000US06037463200","1187","105","Census Tract 4632, Los Angeles County, California"
"1400000US06037463300","1121","69","Census Tract 4633, Los Angeles County, California"
"1400000US06037463400","1370","84","Census Tract 4634, Los Angeles County, California"
"1400000US06037463500","1400","110","Census Tract 4635, Los Angeles County, California"
"1400000US06037463601","1406","89","Census Tract 4636.01, Los Angeles County, California"
"1400000US06037463602","1609","94","Census Tract 4636.02, Los Angeles County, California"
"1400000US06037463700","1459","208","Census Tract 4637, Los Angeles County, California"
"1400000US06037463800","2,000+","***","Census Tract 4638, Los Angeles County, California"
"1400000US06037463900","1450","137","Census Tract 4639, Los Angeles County, California"
"1400000US06037464000","1334","151","Census Tract 4640, Los Angeles County, California"
"1400000US06037464100","2,000+","***","Census Tract 4641, Los Angeles County, California"
"1400000US06037464200","1909","1332","Census Tract 4642, Los Angeles County, California"
"1400000US06037480002","2,000+","***","Census Tract 4800.02, Los Angeles County, California"
"1400000US06037480011","1247","115","Census Tract 4800.11, Los Angeles County, California"
"1400000US06037480012","1125","77","Census Tract 4800.12, Los Angeles County, California"
"1400000US06037480101","1548","200","Census Tract 4801.01, Los Angeles County, California"
"1400000US06037480102","1217","122","Census Tract 4801.02, Los Angeles County, California"
"1400000US06037480201","1483","928","Census Tract 4802.01, Los Angeles County, California"
"1400000US06037480202","1855","747","Census Tract 4802.02, Los Angeles County, California"
"1400000US06037480302","1029","149","Census Tract 4803.02, Los Angeles County, California"
"1400000US06037480303","1223","76","Census Tract 4803.03, Los Angeles County, California"
"1400000US06037480304","1033","71","Census Tract 4803.04, Los Angeles County, California"
"1400000US06037480400","1249","175","Census Tract 4804, Los Angeles County, California"
"1400000US06037480500","1415","171","Census Tract 4805, Los Angeles County, California"
"1400000US06037480600","1294","64","Census Tract 4806, Los Angeles County, California"
"1400000US06037480702","1368","145","Census Tract 4807.02, Los Angeles County, California"
"1400000US06037480703","1383","157","Census Tract 4807.03, Los Angeles County, California"
"1400000US06037480704","1286","96","Census Tract 4807.04, Los Angeles County, California"
"1400000US06037480802","1212","230","Census Tract 4808.02, Los Angeles County, California"
"1400000US06037480803","1136","217","Census Tract 4808.03, Los Angeles County, California"
"1400000US06037480804","1176","66","Census Tract 4808.04, Los Angeles County, California"
"1400000US06037480901","1081","51","Census Tract 4809.01, Los Angeles County, California"
"1400000US06037480902","1060","66","Census Tract 4809.02, Los Angeles County, California"
"1400000US06037480903","997","89","Census Tract 4809.03, Los Angeles County, California"
"1400000US06037481001","968","48","Census Tract 4810.01, Los Angeles County, California"
"1400000US06037481002","1158","52","Census Tract 4810.02, Los Angeles County, California"
"1400000US06037481101","1199","58","Census Tract 4811.01, Los Angeles County, California"
"1400000US06037481102","1294","77","Census Tract 4811.02, Los Angeles County, California"
"1400000US06037481103","1119","91","Census Tract 4811.03, Los Angeles County, California"
"1400000US06037481201","1175","153","Census Tract 4812.01, Los Angeles County, California"
"1400000US06037481202","1116","110","Census Tract 4812.02, Los Angeles County, California"
"1400000US06037481300","1496","290","Census Tract 4813, Los Angeles County, California"
"1400000US06037481401","1125","83","Census Tract 4814.01, Los Angeles County, California"
"1400000US06037481402","982","137","Census Tract 4814.02, Los Angeles County, California"
"1400000US06037481500","1413","178","Census Tract 4815, Los Angeles County, California"
"1400000US06037481603","1117","47","Census Tract 4816.03, Los Angeles County, California"
"1400000US06037481604","1108","91","Census Tract 4816.04, Los Angeles County, California"
"1400000US06037481605","1079","228","Census Tract 4816.05, Los Angeles County, California"
"1400000US06037481606","1240","128","Census Tract 4816.06, Los Angeles County, California"
"1400000US06037481711","1136","68","Census Tract 4817.11, Los Angeles County, California"
"1400000US06037481712","1082","78","Census Tract 4817.12, Los Angeles County, California"
"1400000US06037481713","1040","179","Census Tract 4817.13, Los Angeles County, California"
"1400000US06037481714","974","40","Census Tract 4817.14, Los Angeles County, California"
"1400000US06037481800","1342","151","Census Tract 4818, Los Angeles County, California"
"1400000US06037481901","1176","64","Census Tract 4819.01, Los Angeles County, California"
"1400000US06037481902","1101","101","Census Tract 4819.02, Los Angeles County, California"
"1400000US06037482001","768","106","Census Tract 4820.01, Los Angeles County, California"
"1400000US06037482002","1094","105","Census Tract 4820.02, Los Angeles County, California"
"1400000US06037482101","1245","141","Census Tract 4821.01, Los Angeles County, California"
"1400000US06037482102","1131","336","Census Tract 4821.02, Los Angeles County, California"
"1400000US06037482201","1058","79","Census Tract 4822.01, Los Angeles County, California"
"1400000US06037482202","1176","174","Census Tract 4822.02, Los Angeles County, California"
"1400000US06037482301","1179","85","Census Tract 4823.01, Los Angeles County, California"
"1400000US06037482303","1156","59","Census Tract 4823.03, Los Angeles County, California"
"1400000US06037482304","982","102","Census Tract 4823.04, Los Angeles County, California"
"1400000US06037482401","1016","95","Census Tract 4824.01, Los Angeles County, California"
"1400000US06037482402","1051","160","Census Tract 4824.02, Los Angeles County, California"
"1400000US06037482502","1159","134","Census Tract 4825.02, Los Angeles County, California"
"1400000US06037482503","1216","126","Census Tract 4825.03, Los Angeles County, California"
"1400000US06037482521","975","110","Census Tract 4825.21, Los Angeles County, California"
"1400000US06037482522","1210","110","Census Tract 4825.22, Los Angeles County, California"
"1400000US06037482600","1152","301","Census Tract 4826, Los Angeles County, California"
"1400000US06037482701","1262","116","Census Tract 4827.01, Los Angeles County, California"
"1400000US06037482702","859","473","Census Tract 4827.02, Los Angeles County, California"
"1400000US06037482800","1164","277","Census Tract 4828, Los Angeles County, California"
"1400000US06037500100","-","**","Census Tract 5001, Los Angeles County, California"
"1400000US06037500201","1891","774","Census Tract 5002.01, Los Angeles County, California"
"1400000US06037500202","1155","171","Census Tract 5002.02, Los Angeles County, California"
"1400000US06037500300","1455","265","Census Tract 5003, Los Angeles County, California"
"1400000US06037500402","1019","156","Census Tract 5004.02, Los Angeles County, California"
"1400000US06037500403","1894","816","Census Tract 5004.03, Los Angeles County, California"
"1400000US06037500404","1195","406","Census Tract 5004.04, Los Angeles County, California"
"1400000US06037500500","1157","176","Census Tract 5005, Los Angeles County, California"
"1400000US06037500600","1060","286","Census Tract 5006, Los Angeles County, California"
"1400000US06037500700","1346","89","Census Tract 5007, Los Angeles County, California"
"1400000US06037500800","1194","147","Census Tract 5008, Los Angeles County, California"
"1400000US06037500900","935","128","Census Tract 5009, Los Angeles County, California"
"1400000US06037501001","1192","236","Census Tract 5010.01, Los Angeles County, California"
"1400000US06037501002","1243","840","Census Tract 5010.02, Los Angeles County, California"
"1400000US06037501200","1363","136","Census Tract 5012, Los Angeles County, California"
"1400000US06037501300","1318","172","Census Tract 5013, Los Angeles County, California"
"1400000US06037501400","1053","99","Census Tract 5014, Los Angeles County, California"
"1400000US06037501501","1461","573","Census Tract 5015.01, Los Angeles County, California"
"1400000US06037501503","1072","59","Census Tract 5015.03, Los Angeles County, California"
"1400000US06037501504","868","47","Census Tract 5015.04, Los Angeles County, California"
"1400000US06037501600","1071","91","Census Tract 5016, Los Angeles County, California"
"1400000US06037501700","1105","88","Census Tract 5017, Los Angeles County, California"
"1400000US06037501802","1160","154","Census Tract 5018.02, Los Angeles County, California"
"1400000US06037501803","940","40","Census Tract 5018.03, Los Angeles County, California"
"1400000US06037501804","972","101","Census Tract 5018.04, Los Angeles County, California"
"1400000US06037501900","1667","198","Census Tract 5019, Los Angeles County, California"
"1400000US06037502003","1059","200","Census Tract 5020.03, Los Angeles County, California"
"1400000US06037502004","1400","71","Census Tract 5020.04, Los Angeles County, California"
"1400000US06037502005","1016","144","Census Tract 5020.05, Los Angeles County, California"
"1400000US06037502100","984","124","Census Tract 5021, Los Angeles County, California"
"1400000US06037502200","1199","92","Census Tract 5022, Los Angeles County, California"
"1400000US06037502301","1519","453","Census Tract 5023.01, Los Angeles County, California"
"1400000US06037502302","986","63","Census Tract 5023.02, Los Angeles County, California"
"1400000US06037502401","750","465","Census Tract 5024.01, Los Angeles County, California"
"1400000US06037502402","1248","234","Census Tract 5024.02, Los Angeles County, California"
"1400000US06037502500","1091","135","Census Tract 5025, Los Angeles County, California"
"1400000US06037502601","1723","120","Census Tract 5026.01, Los Angeles County, California"
"1400000US06037502602","1049","115","Census Tract 5026.02, Los Angeles County, California"
"1400000US06037502700","1165","67","Census Tract 5027, Los Angeles County, California"
"1400000US06037502801","1420","253","Census Tract 5028.01, Los Angeles County, California"
"1400000US06037502802","988","234","Census Tract 5028.02, Los Angeles County, California"
"1400000US06037502901","1385","205","Census Tract 5029.01, Los Angeles County, California"
"1400000US06037502902","893","99","Census Tract 5029.02, Los Angeles County, California"
"1400000US06037503000","1224","150","Census Tract 5030, Los Angeles County, California"
"1400000US06037503103","988","306","Census Tract 5031.03, Los Angeles County, California"
"1400000US06037503104","1211","226","Census Tract 5031.04, Los Angeles County, California"
"1400000US06037503105","1250","386","Census Tract 5031.05, Los Angeles County, California"
"1400000US06037503106","988","312","Census Tract 5031.06, Los Angeles County, California"
"1400000US06037503201","1375","422","Census Tract 5032.01, Los Angeles County, California"
"1400000US06037503202","928","68","Census Tract 5032.02, Los Angeles County, California"
"1400000US06037503301","1862","344","Census Tract 5033.01, Los Angeles County, California"
"1400000US06037503302","1153","47","Census Tract 5033.02, Los Angeles County, California"
"1400000US06037503401","1395","149","Census Tract 5034.01, Los Angeles County, California"
"1400000US06037503402","1433","147","Census Tract 5034.02, Los Angeles County, California"
"1400000US06037503501","1216","71","Census Tract 5035.01, Los Angeles County, California"
"1400000US06037503502","1365","196","Census Tract 5035.02, Los Angeles County, California"
"1400000US06037503601","1336","694","Census Tract 5036.01, Los Angeles County, California"
"1400000US06037503602","2,000+","***","Census Tract 5036.02, Los Angeles County, California"
"1400000US06037503701","1148","58","Census Tract 5037.01, Los Angeles County, California"
"1400000US06037503702","1275","86","Census Tract 5037.02, Los Angeles County, California"
"1400000US06037503703","866","111","Census Tract 5037.03, Los Angeles County, California"
"1400000US06037503801","1483","224","Census Tract 5038.01, Los Angeles County, California"
"1400000US06037503802","1452","291","Census Tract 5038.02, Los Angeles County, California"
"1400000US06037503901","2,000+","***","Census Tract 5039.01, Los Angeles County, California"
"1400000US06037503902","1191","268","Census Tract 5039.02, Los Angeles County, California"
"1400000US06037504001","1994","314","Census Tract 5040.01, Los Angeles County, California"
"1400000US06037504002","1558","296","Census Tract 5040.02, Los Angeles County, California"
"1400000US06037504101","1196","335","Census Tract 5041.01, Los Angeles County, California"
"1400000US06037504102","-","**","Census Tract 5041.02, Los Angeles County, California"
"1400000US06037530003","1936","320","Census Tract 5300.03, Los Angeles County, California"
"1400000US06037530004","1024","137","Census Tract 5300.04, Los Angeles County, California"
"1400000US06037530005","1332","827","Census Tract 5300.05, Los Angeles County, California"
"1400000US06037530006","1249","94","Census Tract 5300.06, Los Angeles County, California"
"1400000US06037530101","977","63","Census Tract 5301.01, Los Angeles County, California"
"1400000US06037530102","988","66","Census Tract 5301.02, Los Angeles County, California"
"1400000US06037530202","1239","222","Census Tract 5302.02, Los Angeles County, California"
